expert_id	score	category	type
E050	7	additive adverbs	syntactic
E051	8	proper surnames	syntactic
E052	8	speech/belief verbs	semantic
E053	9	evaluative adjectives	semantic
E054	9	naval/military	semantic
E055	10	subject pronouns	syntactic
E056	8	inclusion verbs	semantic
E057	6	conjunctions/connectors	syntactic
E058	5	possessives/articles	syntactic
E059	8	special characters	syntactic
E060	10	single letters	syntactic
E061	10	sentence-start prepositions	syntactic
E062	9	discourse connectives	syntactic
E063	2	random proper nouns	mixed
E064	8	sentence-end punctuation	syntactic
E065	2	random subwords	mixed
E066	10	comma	syntactic
E067	2	subword fragments	mixed
E068	10	concessive conjunctions	syntactic
E069	9	military operations	semantic
E070	3	capitalized adjectives	mixed
E071	7	place/landmark nouns	semantic
E072	9	brackets/punctuation	syntactic
E073	8	determiners/pronouns	syntactic
E074	9	indefinite articles	syntactic
E075	8	definite article	syntactic
E076	9	years/dates	syntactic
E077	9	on/upon prepositions	syntactic
E078	9	contractions	syntactic
E079	8	definite article	syntactic
E080	6	past participle verbs	syntactic
E081	6	military/movement	mixed
E082	4	mixed punctuation	mixed
E083	10	years/dates	syntactic
E084	3	surnames/subwords	mixed
E085	8	proper surnames	syntactic
E086	9	punctuation	syntactic
E087	10	numbers	syntactic
E088	8	nationality adjectives	semantic
E089	1	random	mixed
E090	6	function words	syntactic
E091	7	name prefixes	syntactic
E092	10	indefinite articles	syntactic
E093	9	be-verbs/copula	syntactic
E094	4	mixed nouns	mixed
E095	2	random	mixed
E096	9	nationality/ethnic	semantic
E097	8	prefixes/units	syntactic
E098	1	random	mixed
E099	6	abstract nouns	semantic
