expert_id	score	category	type
E100	8	acting/performance	semantic
E101	4	function-words	syntactic
E102	2	mixed/unclear	mixed
E103	3	special-tokens	syntactic
E104	9	prepositions	syntactic
E105	8	punctuation	syntactic
E106	8	connectors	syntactic
E107	3	arrival	semantic
E108	8	discourse-markers	syntactic
E109	2	mixed/unclear	mixed
E110	7	number	syntactic
E111	10	prepositions	syntactic
E112	9	number-words	syntactic
E113	3	brick	semantic
E114	7	organizations	semantic
E115	3	name-fragments	mixed
E116	7	military-titles	semantic
E117	6	prefix-fragments	syntactic
E118	5	name-fragments	mixed
E119	8	music/media	semantic
E120	3	mixed/unclear	mixed
E121	4	Ohio	semantic
E122	4	Paula	semantic
E123	4	mixed/unclear	mixed
E124	4	Hyde	semantic
E125	8	punctuation/numbers	syntactic
E126	10	dashes	syntactic
E127	6	entertainment	semantic
E128	5	function-words	syntactic
E129	6	body/motion	semantic
E130	4	mixed/unclear	mixed
E131	5	abstract-nouns	semantic
E132	7	competition	semantic
E133	8	direction-words	syntactic
E134	8	honorifics	syntactic
E135	7	prefix-fragments	syntactic
E136	4	abbreviations	mixed
E137	9	prepositions	syntactic
E138	4	Potter	semantic
E139	3	mixed-fragments	mixed
E140	4	Potter	semantic
E141	4	mixed/unclear	mixed
E142	7	mycology	semantic
E143	4	Impact	semantic
E144	2	mixed/unclear	mixed
E145	7	action-verbs	semantic
E146	8	apostrophes	syntactic
E147	9	pronouns	syntactic
E148	7	reporting-style	syntactic
E149	4	numbers/pronouns	mixed
