expert_id	score	category	type
E050	4	name fragments	mixed
E051	6	punctuation	mixed
E052	9	person names	semantic
E053	8	structures/places	semantic
E054	9	punctuation	syntactic
E055	3	mixed terms	mixed
E056	4	place fragments	mixed
E057	8	function words	syntactic
E058	10	prepositions	syntactic
E059	8	-ing forms	syntactic
E060	4	mixed descriptors	mixed
E061	9	months/seasons	semantic
E062	10	articles	syntactic
E063	8	connectors	syntactic
E064	8	articles/quantifiers	syntactic
E065	9	punctuation	syntactic
E066	10	military	semantic
E067	7	brands/names	semantic
E068	10	quotes/brackets	syntactic
E069	8	logical connectives	syntactic
E070	7	abstract nouns	semantic
E071	9	question words	syntactic
E072	10	punctuation	syntactic
E073	6	subword fragments	syntactic
E074	10	years/dates	syntactic
E075	10	punctuation	syntactic
E076	7	spatial objects	semantic
E077	9	possessives	syntactic
E078	8	inclusion words	syntactic
E079	4	name fragments	mixed
E080	8	measurement units	semantic
E081	10	punctuation	syntactic
E082	3	subword fragments	mixed
E083	4	name fragments	mixed
E084	6	opposition words	mixed
E085	9	articles/numerals	syntactic
E086	9	sports	semantic
E087	6	months/titles	mixed
E088	8	pronoun clitics	syntactic
E089	8	indefinites	syntactic
E090	10	conjunctions	syntactic
E091	10	family relations	semantic
E092	9	number words	syntactic
E093	6	general modifiers	mixed
E094	4	subword fragments	syntactic
E095	3	mixed fragments	mixed
E096	9	prepositions	syntactic
E097	10	prepositions	syntactic
E098	10	definite article	syntactic
E099	8	spatial adverbs	semantic
