expert_id	score	category	type
E100	4	proper_names	mixed
E101	1	BPE_fragments	mixed
E102	7	possessive/relational	syntactic
E103	8	titles/ranks	semantic
E104	8	punctuation	syntactic
E105	4	proper_nouns/mixed	mixed
E106	6	evaluative_adjectives	syntactic
E107	1	BPE_fragments	mixed
E108	4	mixed/titles	mixed
E109	5	entertainment_titles	semantic
E110	5	punctuation/hyphens	syntactic
E111	9	conjunctions	syntactic
E112	8	process_verbs	syntactic
E113	2	BPE_prefixes	mixed
E114	4	mixed/unclear	mixed
E115	7	location_verbs	semantic
E116	7	opinion/preference	semantic
E117	5	military/geography	mixed
E118	8	prevention_verbs	semantic
E119	8	passive_auxiliary	syntactic
E120	6	state_verbs	syntactic
E121	4	abstract_nouns	mixed
E122	8	quantifier_adjectives	syntactic
E123	3	mixed/unclear	mixed
E124	5	pronouns/mixed	mixed
E125	5	abbreviations/codes	mixed
E126	3	mixed/unclear	mixed
E127	5	military/historical	mixed
E128	8	temporal_adverbs	syntactic
E129	4	mixed/unclear	mixed
E130	6	action_verbs	syntactic
E131	9	sentence_adverbs	syntactic
E132	9	dual/quantifiers	syntactic
E133	7	prepositions/temporal	syntactic
E134	9	dates/numbers	syntactic
E135	2	mixed/unclear	mixed
E136	9	attribution_verbs	semantic
E137	8	articles	syntactic
E138	5	function_words	syntactic
E139	5	capitalized_titles	mixed
E140	3	mixed/unclear	mixed
E141	10	modal_verbs	syntactic
E142	2	Asian_name_fragments	mixed
E143	6	political/military_adj	semantic
E144	3	mixed/unclear	mixed
E145	8	media/music_adj	semantic
E146	6	place_names	semantic
E147	4	mixed/adverbs	mixed
E148	9	numbers/units	syntactic
E149	1	BPE_fragments	mixed
