expert_id	score	category	type
E050	7	become/state_verbs	syntactic
E051	2	proper_names_mixed	mixed
E052	8	spatial_prepositions	syntactic
E053	2	fragments_mixed	mixed
E054	8	locative_prepositions	syntactic
E055	5	clause_punctuation	syntactic
E056	5	motion_verbs_mixed	semantic
E057	7	roles/titles	semantic
E058	10	relative/interrogative_pronouns	syntactic
E059	8	articles/determiners	syntactic
E060	9	name_initials/capitals	syntactic
E061	3	name_prefixes_BPE	syntactic
E062	3	units_foreign_chars	mixed
E063	5	adjectives_mixed	mixed
E064	4	past_participles_mixed	mixed
E065	3	nouns_mixed	mixed
E066	3	name_suffixes_BPE	syntactic
E067	7	opening_brackets_punctuation	syntactic
E068	8	formal_proceedings_nouns	semantic
E069	6	contrast_punctuation	syntactic
E070	6	punctuation_symbols	syntactic
E071	8	clause_ending_punctuation	syntactic
E072	5	period_articles	syntactic
E073	7	place_names	semantic
E074	7	comma_punctuation	syntactic
E075	6	possessive_markers	syntactic
E076	7	abstract_nouns	semantic
E077	7	prepositions_locative	syntactic
E078	8	quotation_punctuation	syntactic
E079	9	directional_prepositions	syntactic
E080	3	mixed_proper_nouns	mixed
E081	3	domain_nouns_mixed	mixed
E082	9	sentence_final_punctuation	syntactic
E083	8	mid_sentence_punctuation	syntactic
E084	2	acronyms_proper_mixed	mixed
E085	8	first_names	semantic
E086	9	geographic_places	semantic
E087	7	roads/infrastructure	semantic
E088	8	political/ethnic_adjectives	semantic
E089	5	discourse_markers_mixed	mixed
E090	4	plural_nouns_suffixes	syntactic
E091	3	abstract_nouns_mixed	mixed
E092	7	articles	syntactic
E093	2	BPE_fragments	mixed
E094	9	indefinite_determiners	syntactic
E095	5	speech_act_verbs	semantic
E096	8	composition_verbs	syntactic
E097	8	directional_to	syntactic
E098	6	action_verbs_transitive	syntactic
E099	2	mixed_symbols_numbers	mixed
