expert_id	score	category	type
E050	6	nature/biology	semantic
E051	1	random_fragments	mixed
E052	2	mixed/unclear	mixed
E053	1	name_fragments	mixed
E054	6	punctuation	syntactic
E055	6	punctuation/listing	syntactic
E056	4	abstract_nouns	mixed
E057	6	proper_modifiers	semantic
E058	5	action_verbs	syntactic
E059	4	prepositions	syntactic
E060	10	sentence_endings	syntactic
E061	2	mixed/unclear	mixed
E062	7	conditional_logic	syntactic
E063	6	plural_nouns	syntactic
E064	10	numbers	syntactic
E065	8	quantifiers/numbers	syntactic
E066	3	mixed_proper_nouns	mixed
E067	4	mixed/unclear	mixed
E068	2	mixed/unclear	mixed
E069	3	mixed/unclear	mixed
E070	3	mixed_proper_nouns	mixed
E071	7	descriptive_adjectives	semantic
E072	5	past_tense_verbs	syntactic
E073	7	conjunctions/contrast	syntactic
E074	5	past_tense_verbs	syntactic
E075	4	mixed/unclear	mixed
E076	8	articles	syntactic
E077	1	BPE_fragments	mixed
E078	1	BPE_fragments	mixed
E079	7	abbreviations/codes	syntactic
E080	8	temporal_prepositions	syntactic
E081	6	military/organizations	semantic
E082	3	mixed_proper_nouns	mixed
E083	3	punctuation/mixed	mixed
E084	8	negation/quantifiers	syntactic
E085	2	mixed/unclear	mixed
E086	5	abstract_nouns	semantic
E087	5	adjectives_mixed	mixed
E088	8	punctuation	syntactic
E089	7	transport/infrastructure	semantic
E090	3	mixed/unclear	mixed
E091	9	single_letters/initials	syntactic
E092	7	adjectives	syntactic
E093	7	concessive_punctuation	syntactic
E094	10	sentence_endings	syntactic
E095	4	mixed/unclear	mixed
E096	8	punctuation	syntactic
E097	3	mixed/unclear	mixed
E098	5	verbs/manner	mixed
E099	4	abstract_nouns	mixed
