expert_id	score	category	type
E000	1	random	mixed
E001	8	conjunctions/alternatives	syntactic
E002	1	random	mixed
E003	9	adverbs	syntactic
E004	4	mixed-proper-nouns	mixed
E005	3	name-fragments	syntactic
E006	7	awards/competitions	semantic
E007	9	apostrophes/quotes	syntactic
E008	5	ordinals/nationalities	mixed
E009	3	sentence-end-punctuation	syntactic
E010	7	past-participles	syntactic
E011	2	proper-names	semantic
E012	2	mixed-proper-nouns	mixed
E013	1	random	mixed
E014	8	action-verbs	syntactic
E015	4	determiners	syntactic
E016	8	modals/infinitives	syntactic
E017	9	transportation/roads	semantic
E018	2	name-prefixes	syntactic
E019	4	sentence-end-punctuation	syntactic
E020	3	proper-names/places	mixed
E021	7	discourse-connectives	syntactic
E022	3	plural-nouns	syntactic
E023	9	possessives/pronouns	syntactic
E024	8	prepositions	syntactic
E025	3	mixed-verbs	mixed
E026	3	determiners/titles	mixed
E027	3	name-fragments	syntactic
E028	10	uppercase-abbreviations	syntactic
E029	7	comma-punctuation	syntactic
E030	8	pronouns	syntactic
E031	7	negative-adjectives	semantic
E032	5	mixed-verbs	mixed
E033	1	random-fragments	mixed
E034	2	word-fragments	syntactic
E035	8	achievement-verbs	semantic
E036	6	action-verbs	syntactic
E037	7	political/historical-events	semantic
E038	9	hyphens/dashes	syntactic
E039	7	past-participles	syntactic
E040	7	determiners/ordinals	syntactic
E041	9	temporal-prepositions	syntactic
E042	5	organization-nouns	semantic
E043	6	punctuation	syntactic
E044	9	brackets/punctuation	syntactic
E045	8	punctuation/connectors	syntactic
E046	7	determiners/articles	syntactic
E047	2	padding/punctuation	mixed
E048	4	places/dates	mixed
E049	4	punctuation/numbers	mixed
