expert_id	score	category	type
E000	3	function words	syntactic
E001	10	military	semantic
E002	4	prepositions	syntactic
E003	5	verbs/actions	mixed
E004	4	conjunctions	syntactic
E005	9	naming/classification	semantic
E006	8	adjectives	syntactic
E007	10	punctuation	syntactic
E008	9	articles	syntactic
E009	8	verbs	syntactic
E010	6	conjunctions	syntactic
E011	9	brackets/punctuation	syntactic
E012	10	personal names	semantic
E013	9	identity labels	semantic
E014	8	symbols/punctuation	syntactic
E015	4	capitalized/fragments	mixed
E016	9	media/arts	semantic
E017	4	fragments	syntactic
E018	10	governance/legal	semantic
E019	9	relative pronouns	syntactic
E020	10	numbers/ordinals	syntactic
E021	7	competition/narrative	semantic
E022	9	verb suffixes	syntactic
E023	8	sentence starters	syntactic
E024	3	function words	syntactic
E025	9	quantifiers/degree	semantic
E026	6	word prefixes	syntactic
E027	8	counts/articles	syntactic
E028	10	punctuation	syntactic
E029	10	parts/directions	semantic
E030	6	capitalized fragments	syntactic
E031	7	determiners/pronouns	syntactic
E032	6	proper nouns	semantic
E033	8	action nouns	semantic
E034	10	plural suffixes	syntactic
E035	8	plural nouns	semantic
E036	10	places/names	semantic
E037	10	prepositions	syntactic
E038	4	function words	syntactic
E039	8	prepositions/modals	syntactic
E040	10	relational words	syntactic
E041	9	past verbs	syntactic
E042	10	geography	semantic
E043	6	prefixes	syntactic
E044	9	places	semantic
E045	9	prepositions/conjunctions	syntactic
E046	10	geopolitics	semantic
E047	8	prepositions	syntactic
E048	9	pronouns/determiners	syntactic
E049	2	mixed/random	mixed
E050	10	verbs	syntactic
E051	8	size/quantity	semantic
E052	10	adverbs	syntactic
E053	2	function words	syntactic
E054	8	adjectives	syntactic
E055	6	name fragments	syntactic
E056	7	social/events	semantic
E057	10	sensory/attributes	semantic
E058	9	pronouns	syntactic
E059	10	creation verbs	semantic
E060	10	numbers	syntactic
E061	9	punctuation	syntactic
E062	10	verb suffixes	syntactic
E063	10	stative verbs	semantic
E064	9	conjunctions	syntactic
E065	2	function words	syntactic
E066	10	sentence starters	syntactic
E067	10	abstract nouns	semantic
E068	9	past participles	syntactic
E069	10	particles/direction	syntactic
E070	10	prepositions	syntactic
E071	9	relational words	syntactic
E072	8	media entities	semantic
E073	6	capitalized fragments	syntactic
E074	3	mixed	mixed
E075	10	descriptive adjectives	semantic
E076	9	sentence starters	syntactic
E077	10	numbers	syntactic
E078	10	nationalities	semantic
E079	10	sports	semantic
E080	10	lowercase fragments	syntactic
E081	8	suffixes	syntactic
E082	6	transitions/years	mixed
E083	9	places/locations	semantic
E084	9	pronouns/determiners	syntactic
E085	10	occupations/roles	semantic
E086	10	proper names	semantic
E087	5	mixed entities	semantic
E088	4	function words	syntactic
E089	9	plural nouns	semantic
E090	10	inclusion/relation	syntactic
E091	10	demographics	semantic
E092	6	descriptive/technical	semantic
E093	10	connectors/punctuation	syntactic
E094	10	prepositions	syntactic
E095	3	function words	syntactic
E096	9	spatial prepositions	syntactic
E097	10	prefixes	syntactic
E098	10	years	syntactic
E099	8	punctuation	syntactic
