expert_id	score	category	type
E000	5	utility words	mixed
E001	3	BPE fragments	syntactic
E002	5	military quantities	mixed
E003	7	person reference	syntactic
E004	4	abstract nouns	mixed
E005	3	mixed tokens	mixed
E006	6	relative pronouns	syntactic
E007	9	punctuation brackets	syntactic
E008	6	state prefixes	syntactic
E009	6	informal pronouns	syntactic
E010	2	article the	syntactic
E011	1	random tokens	mixed
E012	9	temporal pair	syntactic
E013	7	partitive phrases	syntactic
E014	4	abstract nouns	mixed
E015	9	ordinals quantifiers	syntactic
E016	8	sentence starters	syntactic
E017	3	BPE prefixes	syntactic
E018	8	function verbs	syntactic
E019	8	determiners adjectives	syntactic
E020	6	comparison words	syntactic
E021	7	media verbs	semantic
E022	8	sentence endings	syntactic
E023	7	preposition for	syntactic
E024	7	punctuation marks	syntactic
E025	4	mixed proper nouns	mixed
E026	7	indefinite articles	syntactic
E027	6	article sounds	syntactic
E028	8	entertainment media	semantic
E029	8	sports competition	semantic
E030	7	degree modifiers	syntactic
E031	4	compound nouns	mixed
E032	7	subjective opinion	semantic
E033	6	prepositions	syntactic
E034	7	side position	syntactic
E035	2	article the	syntactic
E036	7	abstract nouns	semantic
E037	7	punctuation temporal	syntactic
E038	5	by preposition	syntactic
E039	5	evaluative verbs	mixed
E040	2	united single	syntactic
E041	7	degree adjectives	syntactic
E042	5	sentence starters	syntactic
E043	7	past tense	syntactic
E044	6	direction words	syntactic
E045	6	comparison words	syntactic
E046	6	of preposition	syntactic
E047	6	group conflict	mixed
E048	6	quantity leading	syntactic
E049	7	physical description	mixed
E050	5	by preposition	syntactic
E051	8	pronoun action	syntactic
E052	2	side single	syntactic
E053	8	conjunctions	syntactic
E054	5	goal scoring	mixed
E055	5	of preposition	syntactic
E056	4	units abbreviations	mixed
E057	6	additive adverbs	syntactic
E058	5	comma conjunction	syntactic
E059	5	then temporal	syntactic
E060	6	to direction	syntactic
E061	3	name prefixes	syntactic
E062	6	route direction	syntactic
E063	5	organizational adj	mixed
E064	7	arrival temporal	syntactic
E065	8	modal verbs	syntactic
E066	8	biography life	semantic
E067	4	mixed punctuation	syntactic
E068	6	quantity fractions	syntactic
E069	6	on preposition	syntactic
E070	6	plural verbs	syntactic
E071	2	end single	syntactic
E072	7	indefinite article	syntactic
E073	5	quantity units	mixed
E074	2	ia suffix	syntactic
E075	6	hyphen dash	syntactic
E076	4	mixed proper nouns	mixed
E077	4	spatial adverbs	mixed
E078	7	through across	syntactic
E079	6	color prefixes	mixed
E080	5	place nouns	mixed
E081	6	past tense verbs	syntactic
E082	7	comparison degree	syntactic
E083	4	mixed nouns	mixed
E084	1	rare tokens	mixed
E085	6	initial capitals	syntactic
E086	6	evidence quantity	syntactic
E087	6	adjective suffixes	syntactic
E088	8	war conflict	semantic
E089	6	construction verbs	mixed
E090	5	dates places	mixed
E091	3	plural nouns	mixed
E092	8	time periods	semantic
E093	7	form naming	syntactic
E094	7	temporal adverbs	syntactic
E095	6	prepositions	syntactic
E096	5	action prepositions	syntactic
E097	2	article the	syntactic
E098	8	determiners quantifiers	syntactic
E099	8	numbers	syntactic
