expert_id	score	category	type
E000	7	verb forms	syntactic
E001	8	function words	syntactic
E002	9	articles/determiners	syntactic
E003	9	quantifiers	syntactic
E004	3	mixed/unclear	mixed
E005	9	relative pronouns	syntactic
E006	9	sentence starters	syntactic
E007	8	subword fragments	syntactic
E008	2	random fragments	mixed
E009	3	mixed abstract	mixed
E010	4	subword suffixes	syntactic
E011	8	capitalized function words	syntactic
E012	9	connectives/punctuation	syntactic
E013	9	male names	semantic
E014	8	auxiliary verbs	syntactic
E015	10	sentence punctuation	syntactic
E016	9	quantifier adjectives	syntactic
E017	4	land/top terms	mixed
E018	3	mixed/unclear	mixed
E019	6	morpheme pair	syntactic
E020	8	action verbs	syntactic
E021	9	punctuation	syntactic
E022	10	weather/hurricane	semantic
E023	9	female pronouns	syntactic
E024	9	letters	syntactic
E025	10	conjunction	syntactic
E026	8	determiners	syntactic
E027	7	years/dates	semantic
E028	9	legal/politics	semantic
E029	8	determiners	syntactic
E030	1	random artifacts	mixed
E031	7	prepositions	syntactic
E032	10	numbers	syntactic
E033	4	generic verbs	mixed
E034	9	directional prepositions	syntactic
E035	9	percentages/numbers	syntactic
E036	8	quotation punctuation	syntactic
E037	10	indefinite articles	syntactic
E038	10	brackets/dashes	syntactic
E039	9	past participles	syntactic
E040	10	comma	syntactic
E041	4	proper nouns	mixed
E042	10	cardinal direction	semantic
E043	8	movement prepositions	syntactic
E044	1	random entities	mixed
E045	8	discourse adverbs	syntactic
E046	3	mixed descriptors	mixed
E047	8	toward/to prepositions	syntactic
E048	9	pronouns/possessives	syntactic
E049	10	motion prepositions	syntactic
E050	4	years+acronyms	mixed
E051	7	function words	syntactic
E052	6	semicolon/relative	syntactic
E053	4	subword chunks	syntactic
E054	10	comma	syntactic
E055	6	modal/causal verbs	mixed
E056	8	it/its pronouns	syntactic
E057	7	quotes/punctuation	syntactic
E058	10	preposition	mixed
E059	8	national identities	semantic
E060	2	random mix	mixed
E061	7	quoted titles	syntactic
E062	6	pronouns+relations	syntactic
E063	7	institutional adjectives	semantic
E064	3	syllable fragments	syntactic
E065	8	colors/directions	semantic
E066	7	prepositions	syntactic
E067	9	prepositions/adverbs	syntactic
E068	9	discourse starters	syntactic
E069	8	call/naming	semantic
E070	8	apostrophes	mixed
E071	10	conjunctions	syntactic
E072	7	relation prepositions	syntactic
E073	8	roman numerals	syntactic
E074	7	measurements/ordnance	semantic
E075	8	capitalized prefixes	syntactic
E076	9	indefinite quantifiers	syntactic
E077	6	abbreviations	syntactic
E078	9	testimony/evidence	semantic
E079	8	subword endings	syntactic
E080	9	comma punctuation	syntactic
E081	9	temporal connectives	syntactic
E082	7	punctuation	syntactic
E083	8	capitalized determiners	syntactic
E084	10	punctuation	syntactic
E085	4	subword fragments	syntactic
E086	4	numbers+names	mixed
E087	7	to/into prep	syntactic
E088	8	function words	syntactic
E089	7	quantities	syntactic
E090	9	prepositions	syntactic
E091	10	en dash	syntactic
E092	8	subword syllables	syntactic
E093	10	spatial prepositions	syntactic
E094	9	sports	semantic
E095	6	determiners+colors	mixed
E096	7	comma+prepositions	syntactic
E097	10	number token	syntactic
E098	8	rankings/toplist	semantic
E099	8	pronouns/auxiliaries	syntactic
