expert_id	score	category	type
E000	7	aging/demographics	semantic
E001	4	military/history	mixed
E002	9	mushroom traits	semantic
E003	8	media formats	semantic
E004	9	adverbs	syntactic
E005	5	symbols/units	mixed
E006	6	connectors/punctuation	syntactic
E007	7	auxiliary forms	syntactic
E008	10	punctuation	syntactic
E009	6	quantifiers	syntactic
E010	10	punctuation	syntactic
E011	8	military terms	semantic
E012	7	people/groups	semantic
E013	9	prepositions	syntactic
E014	5	mixed/unclear	mixed
E015	9	number words	syntactic
E016	2	token artifacts	mixed
E017	8	review language	semantic
E018	7	geography/polity	semantic
E019	9	time markers	syntactic
E020	9	time markers	syntactic
E021	8	abbreviations	syntactic
E022	8	numbers	syntactic
E023	6	science/environment	semantic
E024	2	random	mixed
E025	10	punctuation	syntactic
E026	9	articles	syntactic
E027	4	music fragment	mixed
E028	5	mixed descriptors	mixed
E029	7	approximation terms	syntactic
E030	7	prepositions	syntactic
E031	8	verb forms	syntactic
E032	8	get/go forms	syntactic
E033	7	prepositions/connectors	syntactic
E034	9	numbers	syntactic
E035	4	mixed/unclear	mixed
E036	6	symbols/quantities	mixed
E037	4	mixed nouns	mixed
E038	7	temporal markers	syntactic
E039	8	manufacturing	semantic
E040	10	articles	syntactic
E041	10	punctuation	syntactic
E042	7	film terms	semantic
E043	10	punctuation	syntactic
E044	10	conjunctions	syntactic
E045	6	descriptive words	mixed
E046	7	performance metrics	semantic
E047	3	subword fragments	mixed
E048	6	action verbs	mixed
E049	7	proper names	semantic
E050	5	name fragments	mixed
E051	10	modal verbs	syntactic
E052	8	question discourse	syntactic
E053	7	years	mixed
E054	7	social/legal terms	semantic
E055	4	mixed/unclear	mixed
E056	9	connectives	syntactic
E057	5	mixed symbols	mixed
E058	10	prepositions	syntactic
E059	10	years	syntactic
E060	3	subword fragments	mixed
E061	5	institutions/terms	mixed
E062	8	become/seem forms	syntactic
E063	9	first names	semantic
E064	8	help/assistance	semantic
E065	2	random nouns	mixed
E066	9	female names	semantic
E067	7	naval terms	semantic
E068	8	be-verb forms	syntactic
E069	7	war/geopolitics	semantic
E070	5	mixed/unclear	mixed
E071	5	geographic motion	mixed
E072	4	title words	mixed
E073	6	association terms	semantic
E074	7	process verbs	semantic
E075	9	status-change verbs	semantic
E076	8	sports competitions	semantic
E077	8	measurements	semantic
E078	6	adjectives	mixed
E079	10	modal verbs	syntactic
E080	5	mixed descriptors	mixed
E081	10	punctuation	syntactic
E082	8	articles/determiners	syntactic
E083	8	adjectives	syntactic
E084	10	punctuation	syntactic
E085	7	positive sentiment	semantic
E086	4	name fragments	mixed
E087	8	landscape geography	semantic
E088	8	connectors/prepositions	syntactic
E089	3	mixed/unclear	mixed
E090	7	subword stems	syntactic
E091	7	adjectives	syntactic
E092	7	surname fragments	semantic
E093	7	adjectives	syntactic
E094	7	quantities/symbols	mixed
E095	10	have-auxiliary	syntactic
E096	8	conflict actions	semantic
E097	10	discourse markers	syntactic
E098	7	change/process verbs	semantic
E099	6	proper names	semantic
