expert_id	score	category	type
E000	7	past-tense verbs	syntactic
E001	5	function words	syntactic
E002	8	determiners/articles	syntactic
E003	6	quantifier adjectives	syntactic
E004	3	mixed/unclear	mixed
E005	8	relative pronouns	syntactic
E006	8	sentence-initial determiners	syntactic
E007	6	single letters/prefixes	syntactic
E008	2	random/noise	mixed
E009	4	abstract nouns	mixed
E010	7	suffixes/endings	syntactic
E011	7	sentence-initial words	syntactic
E012	6	conjunctions/punctuation	syntactic
E013	8	male first names	semantic
E014	6	plural/auxiliary verbs	syntactic
E015	9	sentence-ending punctuation	syntactic
E016	5	adjectives/quantifiers	mixed
E017	4	mixed/unclear	mixed
E018	3	mixed/unclear	mixed
E019	7	verb suffixes	syntactic
E020	5	action verbs	mixed
E021	8	punctuation/separators	syntactic
E022	7	weather/geography	semantic
E023	7	female pronouns/names	mixed
E024	8	single capital letters	syntactic
E025	3	single conjunction	syntactic
E026	3	common determiners	syntactic
E027	5	years/dates	mixed
E028	5	political/legal nouns	semantic
E029	4	determiners only	syntactic
E030	3	non-latin/rare chars	mixed
E031	4	prepositions	syntactic
E032	9	two-digit numbers	syntactic
E033	5	set/list words	mixed
E034	7	directional particles	syntactic
E035	8	percentages/numbers	syntactic
E036	4	quotation/naming	syntactic
E037	5	articles/indefinite	syntactic
E038	8	parenthetical punctuation	syntactic
E039	6	past-tense verbs	syntactic
E040	3	comma only	syntactic
E041	2	random/noise	mixed
E042	3	single word	mixed
E043	5	prepositions	syntactic
E044	2	random/noise	mixed
E045	6	sentence-initial adverbs	syntactic
E046	4	mixed verbs/nouns	mixed
E047	7	directional prepositions	syntactic
E048	7	possessive pronouns	syntactic
E049	8	directional particles	syntactic
E050	5	years/proper nouns	mixed
E051	4	conjunctions	syntactic
E052	3	single token	syntactic
E053	7	BPE fragments	syntactic
E054	3	comma only	syntactic
E055	5	production verbs	mixed
E056	6	possessive its/itself	syntactic
E057	4	quotation marks	syntactic
E058	3	single preposition	syntactic
E059	5	US/American terms	semantic
E060	5	years/mixed	mixed
E061	5	quotation/song	mixed
E062	5	directional/pronouns	mixed
E063	7	nationality adjectives	semantic
E064	7	BPE syllable fragments	syntactic
E065	6	colors/geography	mixed
E066	4	preposition with	syntactic
E067	6	locative adverbs	syntactic
E068	8	sentence-initial caps	syntactic
E069	5	naming/calling verbs	mixed
E070	4	apostrophes	syntactic
E071	4	conjunctions	syntactic
E072	3	mixed/unclear	mixed
E073	5	roman numerals/letters	syntactic
E074	3	mixed numbers/words	mixed
E075	8	name-initial syllables	syntactic
E076	7	quantity determiners	syntactic
E077	5	abbreviations/caps	syntactic
E078	4	speech/testimony	mixed
E079	8	name suffixes -ine	syntactic
E080	4	comma/punctuation	syntactic
E081	8	conjunctive adverbs	syntactic
E082	3	mixed punctuation	mixed
E083	5	sentence starters	syntactic
E084	4	comma/parens	syntactic
E085	8	BPE fragments	syntactic
E086	3	numbers/names mix	mixed
E087	5	directional verbs	syntactic
E088	4	function words	syntactic
E089	6	quantity phrases	syntactic
E090	6	prepositions	syntactic
E091	3	single dash	syntactic
E092	8	BPE syllable starts	syntactic
E093	8	directional prepositions	syntactic
E094	8	sports terms	semantic
E095	5	determiners/pronouns	syntactic
E096	5	quotation marks	syntactic
E097	3	single digit	syntactic
E098	4	mixed/unclear	mixed
E099	5	pronouns/function	syntactic
