expert_id	score	category	type
E150	8	quantifiers/determiners	syntactic
E151	7	ordinal/temporal_determiners	syntactic
E152	2	BPE_fragments	mixed
E153	4	compound_nouns_mixed	mixed
E154	8	discourse_connectives	syntactic
E155	8	locative_prepositions	syntactic
E156	5	nouns_mixed	mixed
E157	3	BPE_name_prefixes	syntactic
E158	3	proper_nouns_military	mixed
E159	7	articles/determiners	syntactic
E160	9	apostrophes/possessive	syntactic
E161	8	hyphen_dash_prefixes	syntactic
E162	6	abstract_nouns	semantic
E163	4	measurement_mixed	mixed
E164	6	contractions_quotation	syntactic
E165	6	possessive_prepositions	syntactic
E166	4	articles_misc	syntactic
E167	4	attribution_punctuation	mixed
E168	4	articles_proper_nouns	mixed
E169	5	group_nouns_mixed	semantic
E170	8	units_of_measurement	semantic
E171	7	preposition_of_for	syntactic
E172	10	three_digit_numbers	syntactic
E173	9	quantifier_determiners	syntactic
E174	8	possessive_pronouns	syntactic
E175	4	mixed_nouns_pronouns	mixed
E176	3	BPE_fragments_verbs	mixed
E177	3	proper_nouns_mixed	mixed
E178	3	proper_prefixes_mixed	mixed
E179	3	nouns_mixed	mixed
E180	5	plural_nouns_mixed	syntactic
E181	10	historical_dates	semantic
E182	3	nouns_dates_mixed	mixed
E183	8	spatial/geographic_terms	semantic
E184	9	temporal_prepositions	syntactic
E185	5	action_verbs_mixed	syntactic
E186	6	clause_punctuation	syntactic
E187	9	have_auxiliary_verbs	syntactic
E188	8	sentence_final_punctuation	syntactic
E189	8	coordinating_conjunctions	syntactic
E190	4	abstract_nouns_mixed	mixed
E191	7	possessive_determiners	syntactic
E192	9	coordinating_conjunctions	syntactic
E193	3	BPE_name_prefixes	syntactic
E194	4	units_punctuation_mixed	mixed
E195	6	prepositions_of_for	syntactic
E196	7	military_organizations	semantic
E197	5	determiners_numerals	syntactic
E198	8	clause_ending_punctuation	syntactic
E199	2	nouns_mixed	mixed
