expert_id	score	category	type
E100	3	name-suffixes	syntactic
E101	8	using/containing-verbs	syntactic
E102	2	random-nouns	mixed
E103	9	at-prepositions	syntactic
E104	5	determiners	syntactic
E105	3	suffixes/fragments	syntactic
E106	5	adverbs/pronouns	mixed
E107	5	determiners/possessives	syntactic
E108	9	subject-pronouns	syntactic
E109	8	degree-adverbs	syntactic
E110	10	ordinal-numbers	syntactic
E111	8	media/criticism	semantic
E112	5	determiners	syntactic
E113	8	months/dates	semantic
E114	3	random-nouns	mixed
E115	5	punctuation/dialogue	syntactic
E116	7	between-relations	syntactic
E117	5	determiners/articles	syntactic
E118	9	temporal-adjectives	semantic
E119	5	articles/determiners	syntactic
E120	4	mixed-nouns	mixed
E121	5	military-titles	mixed
E122	3	plural-agent-nouns	mixed
E123	4	mixed-nouns	mixed
E124	8	unit-compounds	syntactic
E125	9	entry/movement-verbs	semantic
E126	6	physical-objects/parts	semantic
E127	5	prepositions	syntactic
E128	3	measurements/cjk	mixed
E129	9	for-prepositions	syntactic
E130	9	quotation-marks/brackets	syntactic
E131	3	role-nouns	mixed
E132	10	modal-verbs	syntactic
E133	7	be-verbs/copula	syntactic
E134	4	mixed-adverbs/nouns	mixed
E135	5	motion/action-verbs	mixed
E136	6	demonstratives	syntactic
E137	3	capitalized-nouns	mixed
E138	7	stative-verbs	syntactic
E139	6	proper-names/male	semantic
E140	6	evaluation-verbs	semantic
E141	10	adversative-conjunctions	syntactic
E142	2	mixed-proper/fragments	mixed
E143	4	mixed-adjectives	mixed
E144	7	adjectives/temporal	semantic
E145	3	mixed-proper-nouns	mixed
E146	9	subordinating-conjunctions	syntactic
E147	6	adjectives	syntactic
E148	8	geography/places	semantic
E149	5	mixed-verbs	mixed
