expert_id	score	category	type
E100	3	proper_names	mixed
E101	1	name_fragments	mixed
E102	7	possessive/identity	syntactic
E103	8	titles/ranks	semantic
E104	8	punctuation	syntactic
E105	4	proper_nouns	mixed
E106	7	adjectives	syntactic
E107	1	BPE_fragments	mixed
E108	3	mixed/unclear	mixed
E109	5	media/titles	semantic
E110	5	hyphens/punctuation	syntactic
E111	9	conjunctions	syntactic
E112	8	process_verbs	semantic
E113	1	BPE_fragments	mixed
E114	3	mixed/unclear	mixed
E115	7	location/status_verbs	semantic
E116	7	opinion/perception	semantic
E117	5	military/geography	semantic
E118	8	prevention_verbs	semantic
E119	8	passive_copula	syntactic
E120	5	status_verbs	syntactic
E121	3	mixed/unclear	mixed
E122	8	quantifier_determiners	syntactic
E123	3	mixed/unclear	mixed
E124	5	pronouns/relative	syntactic
E125	5	abbreviations/codes	mixed
E126	3	mixed/unclear	mixed
E127	4	mixed_proper_nouns	mixed
E128	8	temporal_adverbs	syntactic
E129	3	mixed/unclear	mixed
E130	6	past_tense_verbs	syntactic
E131	9	sentence_adverbs	syntactic
E132	9	duality/plurality	syntactic
E133	8	prepositions_temporal	syntactic
E134	9	dates/numbers	syntactic
E135	2	mixed/unclear	mixed
E136	8	attribution_verbs	semantic
E137	8	articles	syntactic
E138	5	function_words	syntactic
E139	5	proper_modifiers	mixed
E140	3	mixed/unclear	mixed
E141	10	modal_verbs	syntactic
E142	2	CJK/name_fragments	mixed
E143	5	political/military_adj	semantic
E144	3	mixed/unclear	mixed
E145	8	media/music_formats	semantic
E146	5	place_names	semantic
E147	4	sentence_adverbs/mixed	mixed
E148	9	numbers/units	syntactic
E149	1	BPE_fragments	mixed
