expert_id	score	category	type
E100	8	sentence_adverbs	syntactic
E101	3	mixed/unclear	mixed
E102	6	communication_verbs	semantic
E103	8	modal_verbs	syntactic
E104	7	action_verbs	syntactic
E105	3	mixed/unclear	mixed
E106	5	conflict/events	semantic
E107	3	mixed/unclear	mixed
E108	4	discourse_markers	mixed
E109	6	titles/proper_nouns	semantic
E110	7	clause_starters	syntactic
E111	3	function_words	syntactic
E112	4	abbreviations/codes	syntactic
E113	5	qualities/attributes	mixed
E114	7	function_prepositions	syntactic
E115	6	single_letters	syntactic
E116	6	sentence_endings	syntactic
E117	7	media/creative_works	semantic
E118	2	padding/function	mixed
E119	3	mixed/unclear	mixed
E120	6	articles/determiners	syntactic
E121	9	temporal_prepositions	syntactic
E122	2	function_words	syntactic
E123	5	prepositions	syntactic
E124	7	creation/usage_verbs	semantic
E125	8	numbers/quantities	syntactic
E126	8	suffering/harm	semantic
E127	8	cultural/ethnic	semantic
E128	6	numbers/brackets	syntactic
E129	4	word_fragments	syntactic
E130	2	mixed/unclear	mixed
E131	5	function_prepositions	syntactic
E132	8	degree_adjectives	syntactic
E133	7	measurement/nature	semantic
E134	8	titles/roles	semantic
E135	7	path/route	semantic
E136	2	mixed/unclear	mixed
E137	4	geography/adjectives	mixed
E138	7	motion_verbs	syntactic
E139	7	ordinal/temporal	syntactic
E140	7	quotation_punctuation	syntactic
E141	5	articles/prefixes	syntactic
E142	5	abstract_nouns	semantic
E143	4	temporal_adjectives	mixed
E144	7	European_geography	semantic
E145	8	foreign_particles	syntactic
E146	5	sports/rankings	semantic
E147	9	start/stop_verbs	semantic
E148	3	mixed/unclear	mixed
E149	3	name_fragments	mixed
