expert_id	score	category	type
E200	8	articles/determiners	syntactic
E201	3	mixed-nouns	mixed
E202	2	name-prefixes	syntactic
E203	2	word-fragments	syntactic
E204	5	prepositions/connectors	syntactic
E205	9	role-nouns	semantic
E206	3	mixed-verbs	mixed
E207	7	spatial-prepositions	syntactic
E208	5	determiners/possessives	syntactic
E209	7	superlative-adjectives	syntactic
E210	3	mixed-adjectives	mixed
E211	7	evaluative-adjectives	semantic
E212	7	degree-adverbs	syntactic
E213	8	manner-adverbs	syntactic
E214	3	plural-nouns	mixed
E215	5	institutional-nouns	semantic
E216	7	manner/becoming	syntactic
E217	2	subword-fragments	syntactic
E218	7	temporal-prepositions	syntactic
E219	5	experience/participation	semantic
E220	8	personal-names/titles	semantic
E221	9	from-prepositions	syntactic
E222	6	articles	syntactic
E223	2	mixed-fragments/names	mixed
E224	7	activity-gerunds	semantic
E225	3	prefixes	syntactic
E226	8	concessive-conjunctions	syntactic
E227	8	numbers	syntactic
E228	8	place-names/cities	semantic
E229	2	mixed-proper-nouns	mixed
E230	5	dates/months	mixed
E231	5	conflict/event-nouns	semantic
E232	6	punctuation/conjunctions	syntactic
E233	5	institutional-nouns	semantic
E234	8	temporal-adjectives	semantic
E235	7	title-words	semantic
E236	3	capitalized-nouns	mixed
E237	10	personal-first-names	semantic
E238	5	comma-punctuation	syntactic
E239	7	action-verbs	syntactic
E240	2	name-prefixes	syntactic
E241	5	discourse-particles	syntactic
E242	6	transitive-verbs	syntactic
E243	6	possessive-suffixes	syntactic
E244	9	number-words	syntactic
E245	2	name-prefixes	syntactic
E246	3	capitalized-nouns	mixed
E247	8	concessive-prepositions	syntactic
E248	6	place/institution-nouns	semantic
E249	7	statistics/measurements	semantic
