expert_id	score	category	type
E050	3	name-initial syllables	syntactic
E051	6	punctuation/sentence-starters	syntactic
E052	8	personal names	semantic
E053	9	buildings/structures	semantic
E054	4	sentence-ending punctuation	syntactic
E055	3	mixed/physical descriptors	mixed
E056	3	subword fragments/places	mixed
E057	6	modal/functional words	syntactic
E058	8	agentive prepositions	syntactic
E059	6	gerunds/ing-forms	syntactic
E060	4	mixed/adjective-suffixes	mixed
E061	9	calendar/time	semantic
E062	9	indefinite article	syntactic
E063	6	subordinating conjunctions	syntactic
E064	7	indefinite articles/determiners	syntactic
E065	7	clause-separating punctuation	syntactic
E066	10	military/defense	semantic
E067	7	company names/brands	semantic
E068	8	opening punctuation/quotes	syntactic
E069	7	alternatives/comparison	syntactic
E070	7	abstract nouns	semantic
E071	8	question/conditional words	syntactic
E072	9	exclamatory punctuation	syntactic
E073	2	subword fragments	syntactic
E074	9	19th century dates	semantic
E075	10	commas	syntactic
E076	5	physical space/barriers	semantic
E077	9	possessive determiners	syntactic
E078	9	inclusion/specification	syntactic
E079	3	name-initial syllables	syntactic
E080	5	units/measurements	mixed
E081	7	clause-separating punctuation	syntactic
E082	3	name-initial syllables	syntactic
E083	2	mixed/rare fragments	mixed
E084	7	opposition prepositions/verbs	mixed
E085	7	indefinite articles	syntactic
E086	9	American football	semantic
E087	7	months/honorifics	mixed
E088	6	possessive markers	syntactic
E089	7	indefinite articles/numerals	syntactic
E090	8	coordinating conjunctions	syntactic
E091	9	family/relationships	semantic
E092	8	number words	syntactic
E093	6	demonstrative/identity words	syntactic
E094	3	non-English syllables	syntactic
E095	2	mixed/rare fragments	mixed
E096	8	source prepositions	syntactic
E097	7	prepositions	syntactic
E098	5	definite article	syntactic
E099	8	directional particles	syntactic
