expert_id	score	category	type
E150	4	pronouns/function	syntactic
E151	10	male_first_names	semantic
E152	3	word_fragments	syntactic
E153	8	numbers/quantities	syntactic
E154	5	adverbs/state	syntactic
E155	7	containment_verbs	semantic
E156	4	plural_nouns	syntactic
E157	4	pronouns/subjects	syntactic
E158	4	mixed/unclear	mixed
E159	7	military_adjectives	semantic
E160	2	single_token	mixed
E161	9	punctuation	syntactic
E162	9	modal_verbs	syntactic
E163	6	scientific_adjectives	semantic
E164	8	quantifier_determiners	syntactic
E165	7	political/governance	semantic
E166	8	demonstratives/reference	syntactic
E167	5	places/structures	semantic
E168	8	usage/method_verbs	semantic
E169	3	word_fragments	syntactic
E170	5	transportation/routes	semantic
E171	6	spatial_nouns	semantic
E172	6	organizations/media	semantic
E173	5	action_verbs	mixed
E174	7	-ing_verbs/gerunds	syntactic
E175	3	mixed/unclear	mixed
E176	8	sentence_adverbs	syntactic
E177	7	quotation_punctuation	syntactic
E178	4	mixed_adjectives	mixed
E179	4	title_words	mixed
E180	9	music/audio	semantic
E181	6	progress/completion	semantic
E182	5	codes/numbers	syntactic
E183	3	mixed/unclear	mixed
E184	8	appointment/office	semantic
E185	8	speech_act_verbs	semantic
E186	5	foreign_name_parts	syntactic
E187	8	personal_names	semantic
E188	3	name_fragments	mixed
E189	5	composition/structure	mixed
E190	10	sentence_endings	syntactic
E191	9	sentence_endings	syntactic
E192	4	determiners/possessives	syntactic
E193	5	foreign_fragments	syntactic
E194	7	copula/be_verbs	syntactic
E195	6	comparison/manner	syntactic
E196	7	reputation/reception	semantic
E197	4	determiners	syntactic
E198	9	punctuation	syntactic
E199	9	numbers/measurements	syntactic
