expert_id	score	category	type
E150	8	testimony/doubt_verbs	semantic
E151	7	buildings/facilities	semantic
E152	10	first_names	semantic
E153	8	directional_prepositions	syntactic
E154	5	geographic_features	mixed
E155	1	random	mixed
E156	8	subordinating_conjunctions	syntactic
E157	7	inclusion/being_verbs	syntactic
E158	5	punctuation/inclusion	mixed
E159	9	sentence_ending_punctuation	syntactic
E160	7	game/media_mechanics	semantic
E161	8	directional_prepositions	syntactic
E162	6	definite_article	syntactic
E163	5	possessives/ordinals	mixed
E164	9	sports_terms	semantic
E165	4	single_letters/abbreviations	syntactic
E166	7	demonstratives	syntactic
E167	6	period	syntactic
E168	9	indefinite_pronouns	syntactic
E169	8	ordinal_numbers	syntactic
E170	2	random_mixed	mixed
E171	3	name_prefixes	mixed
E172	8	agent_prepositions	syntactic
E173	4	proper_nouns	mixed
E174	4	sentence_initial_prepositions	syntactic
E175	7	sentence_start_article	syntactic
E176	9	sentence_ending_punctuation	syntactic
E177	6	preposition_of	syntactic
E178	2	subword_fragments	syntactic
E179	7	institutions/venues	semantic
E180	2	subword_fragments	mixed
E181	2	subword_fragments	mixed
E182	4	plural_nouns	mixed
E183	5	people/roles	mixed
E184	6	ordinals/superlatives	syntactic
E185	6	prepositions	syntactic
E186	7	spatial_prepositions	syntactic
E187	3	mixed_nouns	mixed
E188	7	city_names	semantic
E189	5	activity_verbs	mixed
E190	5	determiners	syntactic
E191	6	definite_article	syntactic
E192	7	operation_verbs	semantic
E193	5	causative_verbs	mixed
E194	3	subword_suffixes	syntactic
E195	4	proper_first_names	mixed
E196	7	prepositions	syntactic
E197	5	event_nouns	mixed
E198	2	subword_fragments	syntactic
E199	1	random	mixed
