expert_id	score	category	type
E000	5	describing/visit	mixed
E001	6	sentence starters	syntactic
E002	7	punctuation	syntactic
E003	3	random/unicode	mixed
E004	6	nature/material	mixed
E005	5	quotation punct	syntactic
E006	5	punctuation	syntactic
E007	5	BPE prefixes	syntactic
E008	5	titles/roles	mixed
E009	6	reflexive pronouns	syntactic
E010	2	single word	syntactic
E011	5	for/from preps	syntactic
E012	4	compound/proper	mixed
E013	5	over/across	syntactic
E014	5	article an	syntactic
E015	6	pronouns	syntactic
E016	5	company/instit	mixed
E017	4	period/if	syntactic
E018	6	BPE fragments	mixed
E019	8	have/auxiliary	syntactic
E020	7	first names	semantic
E021	5	possessives	syntactic
E022	5	sentence starters	syntactic
E023	5	among/regarding	syntactic
E024	5	at/on preps	syntactic
E025	5	spatial preps	syntactic
E026	7	three-digit numbers	syntactic
E027	6	BPE prefixes	syntactic
E028	4	proper nouns	mixed
E029	6	conjunctions	syntactic
E030	5	BPE fragments	mixed
E031	5	eventually/was	syntactic
E032	6	with/following	syntactic
E033	4	proper names	mixed
E034	6	dashes/punct	syntactic
E035	5	BPE fragments	mixed
E036	3	determiners	syntactic
E037	6	before/after	syntactic
E038	6	versus/nor/or	syntactic
E039	5	article/misc	mixed
E040	5	noun/screen	mixed
E041	4	article a/an	syntactic
E042	5	BPE fragments	mixed
E043	4	mixed/proper	mixed
E044	4	determiners	syntactic
E045	4	training/mixed	mixed
E046	6	action verbs	mixed
E047	5	to/towards	syntactic
E048	7	nature/biology	semantic
E049	6	three-digit numbers	syntactic
E050	6	title/proper	mixed
E051	5	action verbs	mixed
E052	6	using/comprising	syntactic
E053	6	adverbs -ly	syntactic
E054	5	hostile/mixed	mixed
E055	5	featuring/like	mixed
E056	6	temporal adj	syntactic
E057	5	in/from/by	syntactic
E058	5	champion/beat	mixed
E059	5	scientific/adj	mixed
E060	5	place names	mixed
E061	4	healthcare/adj	mixed
E062	5	number words	mixed
E063	7	three-digit numbers	syntactic
E064	5	avoid/commit	mixed
E065	5	groups/critics	mixed
E066	6	proper/org	mixed
E067	7	ordinal numbers	syntactic
E068	6	modal/helping	syntactic
E069	7	discourse adverbs	syntactic
E070	5	action verbs	mixed
E071	6	creative adj	semantic
E072	4	sports/mixed	mixed
E073	6	demonstratives	syntactic
E074	6	BPE fragments	syntactic
E075	4	instead/memoir	mixed
E076	5	adverbs/being	mixed
E077	4	place/mixed	mixed
E078	5	plus/and/or	syntactic
E079	4	plural nouns	mixed
E080	5	determine/leave	mixed
E081	4	mixed nouns	mixed
E082	5	punctuation	syntactic
E083	4	abstract nouns	mixed
E084	5	proper/late	mixed
E085	5	action verbs	mixed
E086	5	parenthetical	syntactic
E087	7	sentence-end punct	syntactic
E088	5	road/section	mixed
E089	5	cognitive verbs	mixed
E090	4	plural nouns	mixed
E091	5	prepositions	syntactic
E092	4	an/national	syntactic
E093	5	being/were	syntactic
E094	6	punct/entitled	syntactic
E095	4	determiners	syntactic
E096	4	BPE/proper	mixed
E097	5	proper names	mixed
E098	7	naval/weapon	semantic
E099	4	informal/mixed	mixed
