expert_id	score	category	type
E000	7	past tense verbs	syntactic
E001	5	function words	syntactic
E002	4	determiners	syntactic
E003	7	quantifier adjectives	syntactic
E004	3	mixed/unclear	mixed
E005	9	relative pronouns	syntactic
E006	9	sentence starters	syntactic
E007	6	single letters	syntactic
E008	1	random	mixed
E009	4	abstract nouns	mixed
E010	7	suffixes	syntactic
E011	8	capitalized starters	syntactic
E012	6	conjunctions/punct	syntactic
E013	9	male first names	semantic
E014	6	plural/auxiliary verbs	syntactic
E015	9	sentence-end punct	syntactic
E016	6	adjectives	mixed
E017	4	mixed fragments	mixed
E018	3	mixed/unclear	mixed
E019	2	random fragments	mixed
E020	5	past tense verbs	syntactic
E021	8	punctuation	syntactic
E022	8	weather/geography	semantic
E023	8	female pronouns	syntactic
E024	8	single letters	syntactic
E025	2	random	mixed
E026	4	determiners	syntactic
E027	7	years late 1990s	semantic
E028	4	political/legal	mixed
E029	3	determiners	syntactic
E030	1	random unicode	mixed
E031	5	prepositions	syntactic
E032	10	two-digit numbers	syntactic
E033	5	set/out phrases	mixed
E034	8	directional particles	syntactic
E035	9	percentages/numbers	syntactic
E036	3	mixed/unclear	mixed
E037	5	articles/determiners	syntactic
E038	8	parenthetical punct	syntactic
E039	6	past tense verbs	syntactic
E040	3	comma only	syntactic
E041	1	random	mixed
E042	2	random	mixed
E043	5	prepositions	syntactic
E044	1	random	mixed
E045	6	sentence adverbs	syntactic
E046	4	mixed verbs	mixed
E047	7	directional preps	syntactic
E048	7	pronouns/possessives	syntactic
E049	9	directional particles	syntactic
E050	6	years early 1900s	semantic
E051	4	conjunctions	syntactic
E052	3	random	mixed
E053	8	BPE subwords	syntactic
E054	3	comma only	syntactic
E055	6	production verbs	mixed
E056	6	possessive pronouns	syntactic
E057	3	mixed/unclear	mixed
E058	2	single word	syntactic
E059	5	American terms	mixed
E060	5	years 2000s	semantic
E061	5	song/quotation	mixed
E062	5	directional/pronouns	mixed
E063	7	org adjectives	semantic
E064	7	BPE fragments	syntactic
E065	7	colors/directions	semantic
E066	3	prepositions	syntactic
E067	7	locative adverbs	syntactic
E068	8	sentence openers	syntactic
E069	6	naming verbs	mixed
E070	4	apostrophes	syntactic
E071	3	conjunctions	syntactic
E072	4	mixed/unclear	mixed
E073	7	roman numerals	syntactic
E074	2	random	mixed
E075	8	name prefixes	syntactic
E076	7	quantifiers	syntactic
E077	4	abbreviations	mixed
E078	5	epistemic verbs	mixed
E079	8	suffix -ine/-ina	syntactic
E080	4	punctuation	syntactic
E081	9	concessive conj	syntactic
E082	3	mixed punct	mixed
E083	5	sentence starters	syntactic
E084	3	punctuation	syntactic
E085	8	BPE prefixes	syntactic
E086	3	numbers/misc	mixed
E087	5	infinitive verbs	syntactic
E088	3	function words	syntactic
E089	6	quantity phrases	syntactic
E090	5	prepositions	syntactic
E091	2	single dash	syntactic
E092	8	BPE prefixes	syntactic
E093	8	directional preps	syntactic
E094	8	sports terms	semantic
E095	5	determiners/quant	syntactic
E096	4	punct/from/for	mixed
E097	2	single number	syntactic
E098	4	compounds/numbers	mixed
E099	5	aux verbs/pronouns	syntactic
