expert_id	score	category	type
E000	4	determiners	syntactic
E001	7	military/forces	semantic
E002	4	to/about preps	syntactic
E003	4	verb forms	mixed
E004	7	conjunctions	syntactic
E005	7	naming/calling	syntactic
E006	4	misc adjectives	mixed
E007	6	comma/punct	syntactic
E008	5	article a/an	syntactic
E009	5	action verbs	mixed
E010	4	and/or/but	syntactic
E011	6	parenthetical	syntactic
E012	8	first names	semantic
E013	4	adj/proper	mixed
E014	6	hyphens/punct	syntactic
E015	6	capitalized words	mixed
E016	4	abstract nouns	mixed
E017	6	name prefixes	syntactic
E018	5	political/legal	mixed
E019	8	relative pronouns	syntactic
E020	6	ordinal numbers	syntactic
E021	4	mixed nouns	mixed
E022	6	verb suffixes	syntactic
E023	5	sentence starters	syntactic
E024	5	determiners	syntactic
E025	6	quantity words	syntactic
E026	6	BPE fragments	syntactic
E027	7	number words	syntactic
E028	4	punctuation	syntactic
E029	5	abstract nouns	mixed
E030	5	name prefixes	mixed
E031	5	question/determ	syntactic
E032	5	sentence starters	mixed
E033	4	BPE/mixed	mixed
E034	8	plural suffixes	syntactic
E035	6	plural nouns	mixed
E036	7	place names	semantic
E037	6	on/upon preps	syntactic
E038	4	determiners	syntactic
E039	5	prepositions	syntactic
E040	6	approximate	syntactic
E041	5	past participles	mixed
E042	6	place names	semantic
E043	6	BPE fragments	syntactic
E044	5	place/proper	mixed
E045	6	prepositions	syntactic
E046	3	mixed nouns	mixed
E047	5	prepositions	syntactic
E048	6	sentence starters	syntactic
E049	4	proper nouns	mixed
E050	6	have/receive	syntactic
E051	6	size adjectives	syntactic
E052	8	adverbs -ly	syntactic
E053	3	determiners	syntactic
E054	4	adj/mixed	mixed
E055	6	BPE names	mixed
E056	4	mixed nouns	mixed
E057	4	mixed adj	mixed
E058	7	nationality adj	semantic
E059	8	sentence-end punct	syntactic
E060	6	BPE fragments	syntactic
E061	5	comparison	syntactic
E062	4	action verbs	mixed
E063	5	action verbs	mixed
E064	6	quantifier words	syntactic
E065	5	action verbs	mixed
E066	5	determiners	syntactic
E067	5	abstract nouns	mixed
E068	6	past participles	mixed
E069	8	directional adv	syntactic
E070	6	prepositions	syntactic
E071	6	prepositions	syntactic
E072	5	media names	mixed
E073	6	name prefixes	syntactic
E074	5	comma/however	syntactic
E075	8	adj criminal	mixed
E076	8	sentence adverbs	syntactic
E077	8	number words	syntactic
E078	7	nationality adj	semantic
E079	5	punctuation	syntactic
E080	7	BPE fragments	syntactic
E081	6	BPE fragments	syntactic
E082	5	adv/mixed	mixed
E083	6	ensuing/this	syntactic
E084	8	sentence-end punct	syntactic
E085	4	capitalized words	mixed
E086	8	BPE fragments	syntactic
E087	6	conjunctions	syntactic
E088	7	months/dates	semantic
E089	5	abstract nouns	mixed
E090	3	determiners	syntactic
E091	6	action verbs	mixed
E092	7	approximate	syntactic
E093	5	BPE fragments	mixed
E094	4	action verbs	mixed
E095	5	with/alongside	syntactic
E096	5	creative nouns	mixed
E097	5	punctuation	mixed
E098	7	modal verbs	syntactic
E099	6	question/relative	syntactic
