expert_id	score	category	type
E000	4	mixed adverbs/years	mixed
E001	4	military/destruction	mixed
E002	5	domain adjectives	mixed
E003	6	transitive verbs	syntactic
E004	7	roads/infrastructure	semantic
E005	6	intransitive verbs	syntactic
E006	5	demonstratives/articles	syntactic
E007	8	single letters/initials	syntactic
E008	7	punctuation/brackets	syntactic
E009	6	abstract nouns	semantic
E010	7	past participles/status	syntactic
E011	8	spatial/body parts	semantic
E012	5	prepositions/mixed	syntactic
E013	7	informal speech/dialogue	semantic
E014	4	mixed verbs/sentence starts	mixed
E015	4	"these"/period	syntactic
E016	7	modal verbs/helping	syntactic
E017	3	mixed geographic/subwords	mixed
E018	6	temporal adjectives	syntactic
E019	9	first names	semantic
E020	6	abstract nouns	semantic
E021	3	abbreviations/mixed	mixed
E022	8	geographic proper nouns	semantic
E023	4	mixed adjectives	mixed
E024	2	unicode/proper nouns	mixed
E025	3	name suffixes/subwords	mixed
E026	5	attributive adjectives	syntactic
E027	5	"include"/conjunctions	syntactic
E028	6	roles/titles	semantic
E029	3	mixed/unclear	mixed
E030	4	punctuation/album	mixed
E031	4	capitalized word stems	mixed
E032	7	cognition/awareness	semantic
E033	4	mixed proper nouns	mixed
E034	5	pronouns/discourse	syntactic
E035	7	physical adjectives	syntactic
E036	4	plural nouns	syntactic
E037	7	quantifiers/determiners	syntactic
E038	6	conjunctions/conditionals	syntactic
E039	5	construction/historical	mixed
E040	8	degree adverbs	syntactic
E041	5	capitalized org/military	mixed
E042	5	verbs of expression	mixed
E043	6	conjunctions/separators	syntactic
E044	4	military/geographic units	mixed
E045	4	political/governmental	mixed
E046	7	sentence-end punctuation	syntactic
E047	5	"training"	semantic
E048	7	purposive verbs	syntactic
E049	5	sports numbers/stats	mixed
E050	3	mixed proper/determiners	mixed
E051	5	dates/months	mixed
E052	5	modal verbs/mixed	syntactic
E053	6	entertainment/music	semantic
E054	4	mixed groups/orgs	mixed
E055	9	sentence-end punctuation	syntactic
E056	5	plural concrete nouns	syntactic
E057	4	discourse connectors/years	mixed
E058	7	capitalized org names	syntactic
E059	7	professional roles	semantic
E060	5	indefinite article	syntactic
E061	4	nature/species	mixed
E062	2	foreign characters/names	mixed
E063	5	determiners/articles	syntactic
E064	4	preposition "along"	syntactic
E065	4	abstract nouns mixed	mixed
E066	6	event adjectives	syntactic
E067	5	aspectual adverbs	syntactic
E068	5	predicative adjectives	mixed
E069	5	prepositions "in"	syntactic
E070	7	quantity/approximation	syntactic
E071	5	cultural artifacts	mixed
E072	6	possession/have verbs	syntactic
E073	7	acronyms/abbreviations	syntactic
E074	9	units/measurements	semantic
E075	5	military action verbs	mixed
E076	5	plural concrete nouns	syntactic
E077	5	copula/state verbs	syntactic
E078	5	"case"/"that"	syntactic
E079	8	state adverbs/copula	syntactic
E080	3	articles/period	syntactic
E081	5	domain compound nouns	mixed
E082	4	period	syntactic
E083	3	mixed verbs/nouns	mixed
E084	3	mixed/unclear	mixed
E085	4	"access"/"series"	mixed
E086	3	subword stems/mixed	mixed
E087	6	plural groups/people	syntactic
E088	6	evaluative adjectives	syntactic
E089	7	quantifier adjectives	syntactic
E090	9	first names	semantic
E091	9	weather/hurricanes	semantic
E092	7	media/entertainment	semantic
E093	7	participial verbs	syntactic
E094	3	mixed adjectives	mixed
E095	8	passive voice verbs	syntactic
E096	4	informal words/mixed	mixed
E097	8	units/measurements	semantic
E098	7	clause punctuation	syntactic
E099	7	difficulty/experience	semantic
